host,listOfDetections,count
freeinethelp.com,0,0
sobigclits.com,0,0
adpage18.google-syndication05.in,0,0
s386667732.websitehome.co.uk,"[u'SCUMWARE', u'Sucuri']",2
maripisa.cx.cc,0,0
178.162.184.223,0,0
prelaturaayaviri.org,"[u'SCUMWARE', u'BitDefender']",2
secure.oi-installer8.com,"[u'MyWOT', u'SCUMWARE', u'hpHosts']",3
192.162.79.15,0,0
secure.the-titans.net,0,0
dcafav.cz.cc,"[u'SpamhausDBL', u'MyWOT']",2
psnsoft.com.br,"[u'SCUMWARE', None, u'BrowserDefender']",3
videospornoanal.com,[u'BitDefender'],1
bengslu8.lincolnsbirthdaymagical.biz,0,0
handvipurchere.no-ip.info,0,0
saga.kinnetix.com,0,0
ereksvnbhgaposdfjt.igg.biz,"[u'BitDefender', u'BrowserDefender']",2
uqvuto.sexxxy.biz,0,0
mainadvert.info,0,0
zurab.cx.cc,0,0
vdruxzod.wikaba.com,0,0
dj-silly.com,[u'AVGThreatLabs'],1
parsingjudgement.com,0,0
guzyrkj.freewww.info,0,0
pystyvt-uitzeefsels.softwaresolutionscompanyusa.com,[u'BitDefender'],1
managerpainstakingly.net,0,0
vqypp.kinnetix.com,0,0
www.scraphappy.org,0,0
uk.homeinspectech.com,0,0
shredtends.info,"[u'SCUMWARE', u'AVGThreatLabs']",2
pokemonshowdown.com,0,0
217.23.14.210,0,0
fdafad.itemdb.com,0,0
10014.r.gd,"[u'MyWOT', u'BitDefender', u'BrowserDefender']",3
www1.thebestlj-master.in,0,0
85.143.166.242,0,0
sitgesprofugeris.dallasshrinkwrap.com,0,0
fdafda.itemdb.com,0,0
dl2.v47installer.com,"[u'SCUMWARE', u'ThreatLog', u'hpHosts', u'MalwarePatrol', u'z_protect', u'CRDF', u'Fortinet', u'DNS-BH']",8
kioprjf85.in,0,0
publicfiles2.in,0,0
damaka.com,"[u'SCUMWARE', None]",2
blackandwhitelesbiansfree.in,0,0
sublethgurft.tk,0,0
s102.kr.tc,0,0
thanosactpetitioned.cu.cc,[u'SCUMWARE'],1
attnfeeniubm.com,0,0
vcczfke.sellclassics.com,0,0
dls3.weblaptop.ru,[u'SCUMWARE'],1
aibop7.miracleloops.com,0,0
awersos.tk,0,0
aboutweapons.in,0,0
www1.strongueanetwork.kwik.to,0,0
mad.unistone-bike.com,0,0
109.206.186.20,0,0
www1.smart-umaster.rr.nu,0,0
vyfgert.tk,0,0
rcbmy.amit.whomptt.biz,0,0
responsiveamericas.squeezeswxwi.org,0,0
noghrehzad.ce.ms,0,0
www.trumhatnhep.com,0,0
sparebssekuslyn.casinoonlineipad.it,[u'BitDefender'],1
vuiesee.tk,0,0
www.clubfr.net,0,0
rolexcpa.pw,0,0
nnmmbjnijsgn.simplicitypernicious.org,0,0
sslpulya.info,0,0
ovaiggkhif.ftp1.biz,0,0
95.168.187.201,0,0
talkaboutetraders.com,0,0
1372325417.hopto.org,0,0
efvov.kieuwer.tk,0,0
cuoserd.com,[u'GoogleSafeBrowsing'],1
loskana.primavision.com.ar,0,0
dlp.allfiles103.com,[u'BitDefender'],1
whattodocr.cu.cc,[u'BitDefender'],1
0.meteoronline.info,0,0
www.marzocco.info,0,0
www1.firsttaguard.rr.nu,0,0
zdcxz.myZ.info,0,0
www.nabile.info,0,0
regnow.img.digitalriver.com,0,0
www2.best-defensekkn.rr.nu,0,0
5.133.179.148,0,0
adicgigfe.co.cc,0,0
ciatiti697.cu.cc,0,0
64.187.226.187,0,0
abonny.info,0,0
64.187.226.183,0,0
64.187.226.182,0,0
gkiqaue.tk,0,0
vwxredbull.org,0,0
www.erispartner.home.pl,0,0
deed.se,0,0
banneradv.in,0,0
xodafla.eu,0,0
vvvv.bodysportbrazil.com,"[u'GoogleSafeBrowsing', u'AVGThreatLabs', u'urlQuery']",3
qedracik.eu.tc,0,0
tycliff.cu.cc,[u'BitDefender'],1
baton.from-az.net,0,0
shrilaxminarayan.in,"[u'MyWOT', u'SCUMWARE', u'SURBL', u'GoogleSafeBrowsing', u'DNS-BH', u'DShield']",6
opituaww.tk,0,0
www.loadyyz.com,0,0
nearparentchildfriendly.biz,0,0
zzzgreen.org,0,0
work-palace.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'AVGThreatLabs', u'BitDefender', u'GoogleSafeBrowsing']",6
xn--kameravilg-04a.hu,"[u'MalwareDomainList', u'MyWOT', u'BrowserDefender', None, u'DNS-BH', u'SURBL']",6
c7eql9.gelatolime.biz,0,0
www1.simplescannerlx.it.cx,0,0
95zbook.cu.cc,0,0
ceroaoso.tk,0,0
ouhajewa.freewww.info,0,0
rdjsufdnc.tk,0,0
cdn.pchealthboost.com,[u'MyWOT'],1
newmoviesreviewed.com,0,0
qwedrkvbj.freewww.biz,0,0
adnaca.info,0,0
debt-trust.co.uk,0,0
contrarychallengeand.com,"[u'MyWOT', u'GoogleSafeBrowsing']",2
qw.regionredbirds.com,0,0
brightnix.com,[u'MyWOT'],1
commentdraguersurfacebook.fr,0,0
secure.oi-installer7.com,"[u'MyWOT', u'SCUMWARE', u'hpHosts']",3
manekcium.com,0,0
bestwindowfilm.com,[u'BitDefender'],1
217.196.194.43,0,0
xclusivegroup.net,[u'BitDefender'],1
trositi2.wearethenumber.com,0,0
gabqniigyus.com,0,0
sixknkefq.changeip.name,0,0
local585.org,"[u'SCUMWARE', u'BitDefender']",2
pierce.sexporno69-sex.com,0,0
bqepjahg.myftp.biz,0,0
91.229.210.153,0,0
coherencexxbug.tk,0,0
carbonsoftware.club,0,0
more.foodforall.co.uk,[u'BitDefender'],1
85.17.109.7,0,0
hp3dy4.mokilponder.org,0,0
37.157.255.183,0,0
sporthotel.nl,"[u'MyWOT', u'BitDefender']",2
beststatscounters.com,0,0
thpaiysmoae.com,0,0
94.75.213.155,0,0
dlp.allfiles104.com,[u'BitDefender'],1
geksstok.hattailz.com,0,0
www.moncv.ch,0,0
adpage41.google-syndication42.in,0,0
streetpiloteffortlessly.biz,"[u'MyWOT', u'SURBL', u'DNS-BH', u'DShield']",4
www.gps-reima.de,0,0
lvvwdlidg.ce.ms,"[u'MyWOT', u'SCUMWARE', None, u'AVGThreatLabs', u'ThreatLog']",5
pixoxo1.info,0,0
tipperarykids.com,0,0
gestissime.fr,0,0
91.193.72.73,0,0
specificdeltaing.biz,0,0
azis.kinnetix.com,0,0
cvyzsmi.portrelay.com,0,0
img.e5game.com,0,0
www1.g66g1oojj3.kein.hk,0,0
fhyljtulq.myftp.org,0,0
vespula-grants.com,"[u'SpamhausDBL', u'SURBL', u'BitDefender']",3
accfunds.co.com.au,0,0
develfio.com,[u'AVGThreatLabs'],1
lapecdas.xe.cx,0,0
lllorange.info,0,0
www2.xti426y3n7nyaese6.co7.us,"[u'MyWOT', u'BitDefender']",2
check.after5cinci.com,0,0
185.4.227.74,0,0
185.4.227.75,0,0
24.dallasbodysculpt.com,[u'GoogleSafeBrowsing'],1
woovcy.myftp.org,0,0
s04.edu.tf,0,0
ilovefr.info,0,0
bgjqy.uiwrqw.tk,0,0
ymsommik.ru,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'DrWeb', u'GoogleSafeBrowsing', u'DNS-BH', u'DShield']",7
www.han.colegiosaopedro.com,0,0
horn.lanelawns.com,0,0
mzxmiavvy.ce.ms,[u'MyWOT'],1
129.121.100.74,0,0
cpienneo.cn,0,0
46.30.43.165,0,0
voialower.tk,"[u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL']",3
roger-houze.com,[u'AVGThreatLabs'],1
retaskforce.cu.cc,[u'BitDefender'],1
115.28.9.205,0,0
roomswidthnet.info,"[u'BitDefender', u'GoogleSafeBrowsing']",2
formybro3.ddns.ms,0,0
potuuye.tk,0,0
americaconsultoria.com.br,0,0
korusnews.com,[u'BitDefender'],1
knightlearns.org,0,0
amosindustries.com,0,0
biloaers.tk,0,0
x39od11o5leuu1apeo2fomx61224df9b3543154d40eb9b530a8cf2fd.bepublishing.be,0,0
rebbfpi.ddns.me.uk,"[u'MyWOT', u'BrowserDefender']",2
qzbjfecfa.tk,0,0
212.38.166.94,0,0
ruilapok.bh0st.net,0,0
uniquecollect.com,0,0
diskmkqvf.tk,0,0
50caaa29629f6.johnflaniken.com,[u'BitDefender'],1
rivilly.com,0,0
paysafecard.name,0,0
qwwws.toythieves.com,"[u'BrowserDefender', u'GoogleSafeBrowsing', u'AVGThreatLabs', u'DrWeb']",4
zatresawbo.info,0,0
mnoground.org,0,0
raguhloc.ru,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'BitDefender', u'DNS-BH', u'DShield']",6
www1.i53ivtynypvvgdwp6.jdweb.us,[u'BitDefender'],1
promoution9.in,0,0
www1.bestwop-guard.com,0,0
testando14.hospedagemdesites.ws,0,0
chickenmeat.eating-organic.net,0,0
www2.thebestdusuite.it.cx,0,0
ro.tetuku.com,0,0
abctower.org,0,0
visitors.bajaboo.net,0,0
sfbalpwt.lflinkup.net,0,0
casas334.dyndns.org,0,0
camisetas-personalizadas.org,[u'AVGThreatLabs'],1
dropkeyboardappears.org,0,0
www1.hardskantivir.it.cx,0,0
delegationsfuehrer.phogras.com,0,0
cxttt.dnset.com,0,0
sef3.kittyklips.com,0,0
groundixp.com,0,0
singmusiccompany.com,"[u'BitDefender', u'Sucuri']",2
201215.bsju.vxfz.sxhrxkbinrpx.cuttingpain.pw,0,0
kibpiers.tk,0,0
chinaannedaily.net,0,0
www.wonderfuldownload.com,0,0
mindmappingdubious.pro,0,0
geryvns.1dumb.com,"[u'MyWOT', u'BitDefender']",2
rooy.com.br,0,0
1604540902,0,0
rasterizessequencer.info,0,0
navozmi.ipq.co,0,0
aliendablog.com,0,0
lifeisforevercom.com,0,0
products-at-auction.com,0,0
apnifosa.ru,"[u'SpamhausDBL', u'DrWeb']",2
bufferlumia.info,"[u'SURBL', u'DNS-BH']",2
129.121.213.239,0,0
gth5.sparxwelding.org,0,0
nissan.georgekohndds.com,"[u'MalwareDomainList', u'MyWOT', u'SCUMWARE', u'DNS-BH', u'GoogleSafeBrowsing', u'DrWeb']",6
troykaakademi.net,0,0
ups-track.com,"[u'MyWOT', u'BrowserDefender', None, u'SURBL']",4
jinxy.werenggpornosex911.com,0,0
mirnamounayar.com,"[u'MyWOT', u'BitDefender', u'hpHosts', u'GoogleSafeBrowsing']",4
www.dtinstaller.com,0,0
yogami.info,[u'BitDefender'],1
89.149.242.249,0,0
degrassilofts.com,"[u'SCUMWARE', u'BitDefender']",2
www1.ngz6uje7zkb8n-3.kein.hk,[u'AVGThreatLabs'],1
tanglepro.ce.ms,0,0
s462.hotfile.com,0,0
besttt004.in,0,0
bureausignaal.nl,[u'BitDefender'],1
www.hilopoty.in,0,0
fnmqkvqhc.ce.ms,"[u'MyWOT', u'Avira', u'BitDefender']",3
gq5j.33do.in,0,0
aldun.net,0,0
friendidentifying.info,0,0
linusrival.info,"[u'SpamhausDBL', u'SURBL', u'DNS-BH', u'DShield']",4
tarabiniftp.com,"[u'SCUMWARE', u'Avira', None, u'GoogleSafeBrowsing']",4
www.dogerlos.in,0,0
1swansenaccourut.deceptionprofessional.com,[u'BitDefender'],1
www1.m3qyd0i.4pu.com,0,0
essentialdayspa.info,0,0
hesselbjerg.info,0,0
tech.net.microsoft.windows.update.system.release.ifksb.2upezdalda.info,0,0
www.jiloagiss.in,0,0
update.bissnes.org,"[u'MyWOT', u'SCUMWARE', u'BitDefender']",3
arc1.co.kr,"[u'MyWOT', u'BitDefender', u'DrWeb', u'GoogleSafeBrowsing']",4
disnany.cu.cc,[u'BitDefender'],1
kutsmn.tk,0,0
ohdfhdufhah.in,0,0
www1.ebefeuetfqm2g1.4pu.com,0,0
gdeaaxrgmcp.com,0,0
spodlfg34.info,0,0
ivkcl.gr8domain.biz,0,0
stvdoweicoop.com,0,0
bigtitsroundassesporno.com,0,0
www.imonnow.com,0,0
brainbin.com,"[u'MyWOT', u'SCUMWARE', u'BitDefender', u'hpHosts', u'BrowserDefender']",5
37.59.139.216,0,0
incorrectlycipherusbs.info,0,0
bozopit.eu,0,0
bciojezteuuebx.in,"[u'SCUMWARE', u'BrowserDefender', None]",3
jklground.org,"[u'BrowserDefender', u'GoogleSafeBrowsing', u'BitDefender']",3
xoztyhto.ru,0,0
37.59.139.218,0,0
ad.chupupcup.com,[u'GoogleSafeBrowsing'],1
support.technet.microsoft.windows.00ed171bd607c0d0f0a522d7ca029529.mql.1washter.info,0,0
createanewaccount.nl.ai,0,0
gnpehr.bailbondactive.biz,0,0
hdfhdf.dns-stuff.com,0,0
saxenowolli.com,0,0
jimkyfg.freewww.info,0,0
fgasdh.coom.in,0,0
downtraff.ru,"[u'MyWOT', u'SCUMWARE', u'BrowserDefender', None, None]",5
drdesmet.be,"[u'MyWOT', u'BitDefender', u'hpHosts', u'BrowserDefender']",4
67.196.49.183,0,0
wjlqprlle.myftp.org,0,0
turiwil.ru,0,0
isilgence.com,0,0
www.cpmhistory.com,0,0
critical.security.update.microsoft.windows.598ac3c84a4319519ead96e1b69c67ab.fr.10razdon.info,0,0
dating.dut22.com,"[u'BitDefender', u'GoogleSafeBrowsing']",2
aeroclub6.in,0,0
bfoqp.ddns.mobi,0,0
euroasianpornfantasy.in,0,0
uobvibgymfwg.bedsidetablesfurniture.co.uk,0,0
8zvideo.c01.at,0,0
yrjzj.yruquf.tk,0,0
qccbsifhi.almostmy.com,0,0
leworknews.com,"[u'MyWOT', u'SCUMWARE', u'BitDefender', u'BrowserDefender']",4
c0fjb13u0eeud97499ueuff60734dfa2c2a7656140eb9b52fe2906ac.betonblokken-prijs.be,0,0
tnw.ns02.us,0,0
graffiticater.org,0,0
tigroid.dnset.com,0,0
gorno.rugu.com,[u'BitDefender'],1
helixa.com,[u'BitDefender'],1
fffstyle.in,0,0
quality-irrigation.com,[u'BitDefender'],1
costaricatravelcorp.com,0,0
verbis.net,0,0
50d66b8d90b59.biopharmgen.net,[u'BitDefender'],1
ecab-cap.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'BitDefender', u'GoogleSafeBrowsing']",5
abgeseiftemchiamatemi.giocoonline.com,0,0
tubtihiv.ru,"[u'MyWOT', None, u'DNS-BH', u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL', u'AVGThreatLabs', u'DrWeb']",8
egg8.net,[u'BitDefender'],1
e3r4t5y6u7i8.orenznakomstva.ru,0,0
fasttrackonlinesurveys.com,0,0
amfograf.be,[u'BitDefender'],1
satisfactorily.su,"[u'MyWOT', u'SURBL', u'DNS-BH', u'ZeuS Tracker', u'DShield']",5
freestream24.com,0,0
attentiongettingdokogeo.info,0,0
i6.traffic-mon.in,0,0
pppblack.com,0,0
fdafds.ce.ms,0,0
jetcodefinancialservices.com,"[u'MyWOT', u'SURBL']",2
jgfjjgfj.ipq.co,0,0
folmepow.dontexist.org,[u'BrowserDefender'],1
b2clean.com,"[u'SCUMWARE', u'BitDefender']",2
seminarzentrum-herzensraum.de,"[u'MyWOT', u'BitDefender', u'BrowserDefender']",3
iwqrk.kayakingcontractor.pw,0,0
i.yourfiledownloader.com,0,0
plots.info.tm,0,0
vilostere.tk,0,0
emilielafontaine.com,[u'BitDefender'],1
here-nugest.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'BitDefender', u'GoogleSafeBrowsing']",5
zarulem.com.tw,0,0
xcsdcs.ce.ms,0,0
dcfvder.otherentity.info,[u'BitDefender'],1
37.157.255.168,0,0
2094655084,0,0
37.157.255.160,0,0
www2.z1okv96upbjmuwb1amg.4pu.com,0,0
37.157.255.162,0,0
jewishmtv.cu.cc,[u'BitDefender'],1
37.157.255.165,0,0
37.157.255.166,0,0
ghjbank.info,0,0
5.45.176.208,0,0
airpurifiersionic.com,[u'SCUMWARE'],1
breeze-eco.co.jp,0,0
rain16.newfirstsearch.info,0,0
popur.vietnamzombieholocaust.com,[u'BitDefender'],1
yhbowdaq.ru,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'AVGThreatLabs', u'DrWeb', u'GoogleSafeBrowsing']",6
76ea7061cf5d38828226ca8f.dnsdojo.net,[u'BitDefender'],1
www2.qjgfgk27mxwi4-6.jvvg.org,[u'BitDefender'],1
znkcjbojy.changeip.name,0,0
www2.simple-sentineled.it.cx,0,0
fbuniverse.net,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'DNS-BH', u'DShield']",5
zostawitilaamaan.cospacedfw.org,0,0
tygocage.net,[u'DrWeb'],1
ousie.ibujnew.tk,[u'BitDefender'],1
www.coffeero.com,0,0
mrmaxwell.ca,0,0
wynmusic.cu.cc,[u'BitDefender'],1
pregnancyssy.com,0,0
neiskat2011.ru,0,0
alphadoaks.com,"[u'BitDefender', u'DShield']",2
barabulya3.cu.cc,[u'BitDefender'],1
qp4a9y0j92pb79z2zhua9hf.fm.gen.tr,[u'BitDefender'],1
91.200.176.27,0,0
your-extension.com,"[u'BitDefender', u'DrWeb']",2
1.jk136.com,"[u'BitDefender', u'BrowserDefender']",2
kelvin.fryyhyonialterpg.biz,0,0
37.9.53.86,0,0
v00x1.fluagdaychic.biz,0,0
37.9.53.84,0,0
b15ebff9e3.osorpi.pro,0,0
requiredbrowserupdate.com,[u'BitDefender'],1
tsgpropertybuyers.co.uk,"[u'AVGThreatLabs', u'GoogleSafeBrowsing']",2
mylinuxbannertel1.in,0,0
poltieraa.tk,"[u'MyWOT', u'GoogleSafeBrowsing']",2
makearealtorrich.com,0,0
attimen.cx.cc,0,0
haldenpk.no,0,0
busstationrage.com,0,0
infrarot-scheinwerfer.de,[u'AVGThreatLabs'],1
www2.l-7qajdohmf90jdsi5.apfi.biz,0,0
truckingjobsnd.com,[u'GoogleSafeBrowsing'],1
yixfvvf.dnsalias.com,0,0
20039.r.gd,"[u'MyWOT', u'BitDefender', u'BrowserDefender']",3
bizforallpeople.in,"[u'SCUMWARE', u'GoogleSafeBrowsing', u'AVGThreatLabs', u'BitDefender']",4
www.mybushveld.com,0,0
9btzu17.glossicpm.pw,[u'BitDefender'],1
tansaction.net,0,0
looney.omigne.nl,0,0
pdqjy.d24alentomiaxxx.info,0,0
momoreok.tk,"[u'BitDefender', u'BrowserDefender']",2
111.118.176.130,0,0
woworange.info,0,0
yeuidoiryud.net.ms,0,0
pmrpoponae.com,0,0
20098.r.gd,"[u'MyWOT', u'SCUMWARE', u'BitDefender', u'BrowserDefender']",4
37.157.254.240,0,0
37.157.254.241,0,0
37.157.254.243,0,0
37.157.254.244,0,0
private.moconsulting.net,0,0
spiritofearth.net,"[u'MyWOT', u'SCUMWARE']",2
184.172.109.158,0,0
users.afrobrutality.com,0,0
goga.homeunix.org,[u'AVGThreatLabs'],1
check.c4wellness.com,0,0
184.172.109.155,0,0
184.172.109.156,0,0
184.172.109.157,0,0
gaqvjgq.dns1.us,0,0
dalake19.co.cc,0,0
molbideneoil.com,0,0
frfruuwus.qhigh.com,0,0
dtsrqcvh.lflinkup.net,0,0
promodir3.pro,"[u'SpamhausDBL', u'AVGThreatLabs']",2
109.206.177.169,0,0
91.211.119.32,0,0
dilotifac.myftp.org,0,0
2012ye.net,0,0
allsup.pairserver.com,"[u'MalwareDomainList', u'MyWOT', u'BrowserDefender', None]",4
dressonline.se,0,0
ishrescue.com,[u'BitDefender'],1
takbna.in,0,0
califweuwe.ru,0,0
private3.zapto.org,"[None, u'GoogleSafeBrowsing']",2
jfkg.findsflowersdresd.us,"[u'MyWOT', u'BitDefender', u'hpHosts']",3
financialtalksmedias.com,"[u'MyWOT', u'SCUMWARE']",2
www.filedownload-free.com,0,0
www1.bestbachecker.it.cx,0,0
s6.ziphost.ws,"[u'SpamhausDBL', u'DrWeb']",2
5101dd964aca8.thefutureofbuilding.com,[u'BitDefender'],1
whicheverallbusiness.pro,0,0
oxyeb.24yolkisnesut.info,[u'BitDefender'],1
joecounter.org,"[u'MyWOT', u'hpHosts', None, u'SpamhausDBL', u'SURBL', u'DNS-BH']",6
macros-comfort.ru,0,0
ladyinsidethebusiness.com,0,0
v3cnn.mistressjump.net,"[u'SCUMWARE', u'BitDefender', u'GoogleSafeBrowsing']",3
molewartandskintagremoval.com,[u'AVGThreatLabs'],1
www1.tallvesafe.rr.nu,0,0
fe4a6513.pw,"[u'SCUMWARE', u'AVGThreatLabs']",2
achacdaie.co.cc,[u'BitDefender'],1
eriakiww.tk,0,0
www.q8300.com,0,0
fmhaguaranteedrecevoir.2016forum.com,[u'BitDefender'],1
losikasu.grupoodesa-desa.com.ar,0,0
521014283,0,0
adpage17.google-syndication05.in,0,0
necessary.satelliteanddigitalradios.info,0,0
m-e.crossfitharlem.net,0,0
www1.strongztsecurity.dnset.com,0,0
equity--loan--rates.com,0,0
inexcusablyataglance.net.in,0,0
endemig.info,0,0
www1.n66qegmmiwgn43.kein.hk,0,0
pbobijss.tk,"[u'MyWOT', u'SURBL', u'BitDefender']",3
dp07085883.lolipop.jp,"[u'SCUMWARE', u'BitDefender']",2
www.simplyinstaller.com,0,0
zawert.tk,"[u'SpamhausDBL', u'BitDefender']",2
dfhjt5e5.mediate4life.net,[u'BitDefender'],1
animalhope.ru,0,0
missweekderbesten.nl,"[u'GoogleSafeBrowsing', u'AVGThreatLabs']",2
hgdhfg.dns1.us,0,0
nizqy.burping.measurements-uisdelhiiqax.biz,0,0
ksmotors.org,0,0
marszalek.home.pl,0,0
zyhijwin.ru,"[u'SpamhausDBL', u'MyWOT', u'SURBL']",3
businesscon.info,"[u'MyWOT', u'GoogleSafeBrowsing', u'SURBL', u'DNS-BH']",4
zint.acmetoy.com,0,0
eurusdx.com,"[u'MyWOT', u'GoogleSafeBrowsing']",2
powered-encryption.com,"[u'MyWOT', u'BitDefender', u'DrWeb']",3
portionstackable.net,0,0
www.gameempire.com,0,0
www1.smartjcchecker.de.gg,0,0
nusgo-bomko.ru,0,0
bkpqaot.tk,0,0
www2.personalbosuite.rr.nu,0,0
1cedilyutra.info,0,0
37.157.255.19,0,0
46.166.159.30,0,0
qeeap.ibgjhee.tk,0,0
thetenththing.com,0,0
www.spunog.com,0,0
clickcount.pro,0,0
trraf.org,[u'GoogleSafeBrowsing'],1
everydayyouwz.in,0,0
dl_151.yac.mx,0,0
gilltaylor.net,0,0
www.indigo-net.nl,0,0
www2.savexkchecker.it.cx,0,0
stat.forextime.org,0,0
www1.o5oxenpsddykxi.kein.hk,0,0
capecodbusinesslist.com,0,0
avatarbrothers.com,"[u'MyWOT', u'BitDefender']",2
178.162.137.64,0,0
aegragareg.asiagocheese.net,0,0
yfllwhtek.dns1.us,0,0
37.157.255.17,0,0
novastudio.com.br,0,0
codeorbit.ru,0,0
xjgc961uwqcbj6ffkd0ocrj.addirectory.org,0,0
ds-photo.pl,0,0
www1.n81mlhzlcqpa3.4pu.com,0,0
ghicat.org,0,0
dog.hobbsimmigration.com,0,0
conntrex.com,0,0
www.operationburnout.com,0,0
tilaoiw.tk,0,0
first-cdn-node.com,[u'GoogleSafeBrowsing'],1
akmeb.pl,[u'BitDefender'],1
65.75.154.145,0,0
outdonebooting.net,0,0
xnupv.nhdsbfd.tk,[u'BitDefender'],1
aewkztrivl.serveftp.com,0,0
sedou.dnset.com,0,0
macheteyile.cu.cc,0,0
mpwramerica.cx.cc,0,0
tennesseecareerinstitute.com,0,0
dd12783.dyndns.info,0,0
usablenetsthumbsup.info,0,0
www1.safeholdermy.com,0,0
klohc9.runbasketball.pw,0,0
o1sxxx.gelotolie.biz,0,0
wzrxwadj.almostmy.com,0,0
emoent.dk,0,0
www2.v2q4o5nsfaue28.4pu.com,0,0
37.59.177.205,0,0
usmarketsstuff.com,0,0
thenicekindproject.com,0,0
www.pizzeria-bellavista.at,0,0
cwarebo.info,0,0
countmenow.org,"[u'MyWOT', u'BitDefender']",2
www.viloustin.com,0,0
flyhighhavefun.com,"[u'GoogleSafeBrowsing', u'urlQuery']",2
ewcwefcwce.org,0,0
octopus45.in,0,0
ppplv.aserert.chickenkiller.com,0,0
koalaandtree.com.au,[u'BitDefender'],1
193.169.244.177,0,0
193.169.244.170,0,0
193.169.244.171,0,0
193.169.244.172,0,0
bas-solicitors.co.uk,[u'AVGThreatLabs'],1
rocxokex.ru,"[u'MyWOT', None, u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL']",5
locatesmaccom.info,0,0
qe2a.dyndns.org,0,0
www2.simpleiznetwork.it.cx,0,0
2mfrance.fr,0,0
giloawras.tk,0,0
kartalinza.eu,0,0
1539393606,0,0
ugottamarket.com,0,0
dorewer.in,0,0
www.penmp4.com,0,0
0.meteordogs.info,0,0
7f9a9e1.68f2.10927e.98.72e7.b3bfb.bb52.sontnbgepe.lyingbyte.pw,"[u'BitDefender', u'GoogleSafeBrowsing']",2
y553.ngyibo.com,"[u'BitDefender', u'DrWeb', u'DNS-BH']",3
freepokee1.info,0,0
adaptinc.com,0,0
mnogo-filmza.eu,0,0
americansunitedsa.org,[None],1
clmdecrapio.com,0,0
domainanalysis03.mrdd9273432545654.in,[u'BitDefender'],1
e5c9145.eu,0,0
bpintercom.cz,0,0
65.49.23.6,0,0
wd2ur4.quectnewimptovice.biz,0,0
mxstylex.ru,0,0
193.169.245.78,0,0
sunitoy.cu.cc,0,0
193.169.245.75,0,0
193.169.245.74,0,0
193.169.245.77,0,0
193.169.245.76,0,0
193.169.245.73,0,0
altunbuken.com.tr,"[u'MalwareDomainList', u'MyWOT', u'AVGThreatLabs']",3
hsbweaijb.freewww.biz,0,0
67.196.49.168,0,0
boostdeeming.org,"[u'MyWOT', u'SCUMWARE', None, u'SURBL', u'BitDefender', u'DNS-BH']",6
fcomputacion.com.ar,0,0
www1.firstantivirbg.25u.com,0,0
kigouae.tk,0,0
tottering.ovesy.nl,0,0
sdjshjak.low-calorie-diet.net,0,0
67.196.49.167,0,0
cota6m.nidpoza.biz,[u'BitDefender'],1
49228f20b0.foxenovyr.pro,[u'BitDefender'],1
batipen.com.tr,[u'BitDefender'],1
supp35.sne.jp,0,0
3361110136-3.berencl.ru,[u'SpamhausDBL'],1
ipcewetz.cn,0,0
nhbvbegeew.tk,"[u'MyWOT', u'SpamhausDBL', u'SURBL', u'AVGThreatLabs', u'MalwareDomainList']",5
abcredbull.org,0,0
www1.top-ttdefense.rr.nu,0,0
vrolaosmr.tk,0,0
system.siani-food.com,[u'BitDefender'],1
destaewer.in,[u'GoogleSafeBrowsing'],1
saleholiday.ourwebhosting.net,0,0
50e0c14d23645.ilianalola.com,0,0
webtheque.airfrance.com,0,0
favorablemc.pro,0,0
jogosescolares.esportes.mg.gov.br,"[u'SCUMWARE', u'BitDefender']",2
mnvkbu.freewww.biz,0,0
potiakis.tk,0,0
panam-desk.ru,0,0
typewriters.objection.chokegdcm.org,0,0
hc121012.smartconfig.net,0,0
hasalokolkol.net.ms,0,0
eletmester.hu,0,0
cheap2surely.com,0,0
198.50.194.3,0,0
oyouvbt.servehttp.com,0,0
198.50.194.8,0,0
valve-half.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'GoogleSafeBrowsing']",4
stgturismo.com.ar,0,0
consultationpulling.bariumnd.org,0,0
zanali.info,0,0
jibio.dnsdojo.net,0,0
origin.firtuna.com,0,0
mquwapctb.cleansite.us,"[u'GoogleSafeBrowsing', u'urlQuery']",2
www.freefilesdownloader.com,0,0
baliserv16.in,0,0
178.162.170.170,0,0
3retrian.3d-game.com,"[u'MyWOT', u'BitDefender']",2
nextrichmond.info,"[u'SpamhausDBL', u'GoogleSafeBrowsing']",2
sdfuygttuiu.ipq.co,"[u'MyWOT', u'GoogleSafeBrowsing', u'AVGThreatLabs']",3
lujmyvo.ru,0,0
cdn-cache-node.com,"[u'MyWOT', u'AVGThreatLabs', u'DrWeb', u'GoogleSafeBrowsing']",4
garden.plumbingjobs.net,0,0
